CustomerID	Country	City	State	PostalCode	Region
17281	UnitedStates	Columbus	Ohio	43229	East
17282	UnitedStates	Columbus	Ohio	43229	East
17283	UnitedStates	ChulaVista	California	91911	West
17284	UnitedStates	SanFrancisco	California	94110	West
17285	UnitedStates	NewYorkCity	NewYork	10009	East
17286	UnitedStates	SanAntonio	Texas	78207	Central
17287	UnitedStates	SanAntonio	Texas	78207	Central
17288	UnitedStates	Jacksonville	NorthCarolina	28540	South
17289	UnitedStates	SanFrancisco	California	94109	West
17290	UnitedStates	SanFrancisco	California	94109	West
17291	UnitedStates	Avondale	Arizona	85323	West
17292	UnitedStates	Chicago	Illinois	60610	Central
17293	UnitedStates	Chicago	Illinois	60610	Central
17294	UnitedStates	Chicago	Illinois	60610	Central
17295	UnitedStates	Escondido	California	92025	West
17296	UnitedStates	LongBeach	NewYork	11561	East
17297	UnitedStates	LongBeach	NewYork	11561	East
17298	UnitedStates	Newark	Delaware	19711	East
17299	UnitedStates	Buffalo	NewYork	14215	East
17300	UnitedStates	Houston	Texas	77070	Central
17301	UnitedStates	Houston	Texas	77070	Central
17302	UnitedStates	Houston	Texas	77070	Central
17303	UnitedStates	Wichita	Kansas	67212	Central
17304	UnitedStates	ColoradoSprings	Colorado	80906	West
17305	UnitedStates	ColoradoSprings	Colorado	80906	West
17306	UnitedStates	ColoradoSprings	Colorado	80906	West
17307	UnitedStates	ColoradoSprings	Colorado	80906	West
17308	UnitedStates	ColoradoSprings	Colorado	80906	West
17309	UnitedStates	ColoradoSprings	Colorado	80906	West
17310	UnitedStates	ColoradoSprings	Colorado	80906	West
17311	UnitedStates	ColoradoSprings	Colorado	80906	West
17312	UnitedStates	ColoradoSprings	Colorado	80906	West
17313	UnitedStates	NewYorkCity	NewYork	10011	East
17314	UnitedStates	LosAngeles	California	90036	West
17315	UnitedStates	Marietta	Georgia	30062	South
17316	UnitedStates	Jacksonville	Florida	32216	South
17317	UnitedStates	Jacksonville	Florida	32216	South
17318	UnitedStates	Jacksonville	Florida	32216	South
17319	UnitedStates	Jacksonville	Florida	32216	South
17320	UnitedStates	Jacksonville	Florida	32216	South
17321	UnitedStates	Jacksonville	Florida	32216	South
17322	UnitedStates	Jacksonville	Florida	32216	South
17323	UnitedStates	Philadelphia	Pennsylvania	19140	East
17324	UnitedStates	Philadelphia	Pennsylvania	19140	East
17325	UnitedStates	LosAngeles	California	90008	West
17326	UnitedStates	LosAngeles	California	90008	West
17327	UnitedStates	LosAngeles	California	90008	West
17328	UnitedStates	Philadelphia	Pennsylvania	19134	East
17329	UnitedStates	EauClaire	Wisconsin	54703	Central
17330	UnitedStates	EauClaire	Wisconsin	54703	Central
17331	UnitedStates	Philadelphia	Pennsylvania	19134	East
17332	UnitedStates	Philadelphia	Pennsylvania	19134	East
17333	UnitedStates	Philadelphia	Pennsylvania	19134	East
17334	UnitedStates	LosAngeles	California	90004	West
17335	UnitedStates	Philadelphia	Pennsylvania	19134	East
17336	UnitedStates	Philadelphia	Pennsylvania	19134	East
17337	UnitedStates	Philadelphia	Pennsylvania	19134	East
17338	UnitedStates	Philadelphia	Pennsylvania	19134	East
17339	UnitedStates	Norwich	Connecticut	6360	East
17340	UnitedStates	SanAntonio	Texas	78207	Central
17341	UnitedStates	SanAntonio	Texas	78207	Central
17342	UnitedStates	Yuma	Arizona	85364	West
17343	UnitedStates	Columbus	Ohio	43229	East
17344	UnitedStates	Columbus	Ohio	43229	East
17345	UnitedStates	Columbus	Ohio	43229	East
17346	UnitedStates	LosAngeles	California	90036	West
17347	UnitedStates	Richmond	Kentucky	40475	South
17348	UnitedStates	Richmond	Kentucky	40475	South
17349	UnitedStates	NewYorkCity	NewYork	10035	East
17350	UnitedStates	Wausau	Wisconsin	54401	Central
17351	UnitedStates	Wausau	Wisconsin	54401	Central
17352	UnitedStates	Wausau	Wisconsin	54401	Central
17353	UnitedStates	Wausau	Wisconsin	54401	Central
17354	UnitedStates	SanFrancisco	California	94110	West
17355	UnitedStates	SanFrancisco	California	94110	West
17356	UnitedStates	SanFrancisco	California	94110	West
17357	UnitedStates	Dublin	Ohio	43017	East
17358	UnitedStates	Dublin	Ohio	43017	East
17359	UnitedStates	Dublin	Ohio	43017	East
17360	UnitedStates	Henderson	Kentucky	42420	South
17361	UnitedStates	BowlingGreen	Ohio	43402	East
17362	UnitedStates	Memphis	Tennessee	38109	South
17363	UnitedStates	Lakewood	NewJersey	8701	East
17364	UnitedStates	LosAngeles	California	90008	West
17365	UnitedStates	Rochester	NewYork	14609	East
17366	UnitedStates	Salem	Oregon	97301	West
17367	UnitedStates	Salem	Oregon	97301	West
17368	UnitedStates	Salem	Oregon	97301	West
17369	UnitedStates	Pasco	Washington	99301	West
17370	UnitedStates	Pasco	Washington	99301	West
17371	UnitedStates	Pasco	Washington	99301	West
17372	UnitedStates	Pasco	Washington	99301	West
17373	UnitedStates	Oakland	California	94601	West
17374	UnitedStates	Oakland	California	94601	West
17375	UnitedStates	Oakland	California	94601	West
17376	UnitedStates	LosAngeles	California	90004	West
17377	UnitedStates	LosAngeles	California	90004	West
17378	UnitedStates	LosAngeles	California	90004	West
17379	UnitedStates	OakPark	Illinois	60302	Central
17380	UnitedStates	Morristown	NewJersey	7960	East
17381	UnitedStates	Austin	Texas	78745	Central
17382	UnitedStates	NewYorkCity	NewYork	10011	East
17383	UnitedStates	NewYorkCity	NewYork	10011	East
17384	UnitedStates	NewYorkCity	NewYork	10024	East
17385	UnitedStates	Seattle	Washington	98103	West
17386	UnitedStates	Seattle	Washington	98103	West
17387	UnitedStates	Seattle	Washington	98103	West
17388	UnitedStates	Seattle	Washington	98103	West
17389	UnitedStates	Lancaster	Pennsylvania	17602	East
17390	UnitedStates	Lancaster	Pennsylvania	17602	East
17391	UnitedStates	Houston	Texas	77095	Central
17392	UnitedStates	Houston	Texas	77095	Central
17393	UnitedStates	Houston	Texas	77095	Central
17394	UnitedStates	Houston	Texas	77095	Central
17395	UnitedStates	Columbus	Ohio	43229	East
17396	UnitedStates	Durham	NorthCarolina	27707	South
17397	UnitedStates	Durham	NorthCarolina	27707	South
17398	UnitedStates	Pensacola	Florida	32503	South
17399	UnitedStates	Henderson	Kentucky	42420	South
17400	UnitedStates	Henderson	Kentucky	42420	South
17401	UnitedStates	Henderson	Kentucky	42420	South
17402	UnitedStates	Henderson	Kentucky	42420	South
17403	UnitedStates	Anaheim	California	92804	West
17404	UnitedStates	Anaheim	California	92804	West
17405	UnitedStates	Detroit	Michigan	48227	Central
17406	UnitedStates	Marietta	Georgia	30062	South
17407	UnitedStates	Marietta	Georgia	30062	South
17408	UnitedStates	Marietta	Georgia	30062	South
17409	UnitedStates	Marietta	Georgia	30062	South
17410	UnitedStates	Seattle	Washington	98103	West
17411	UnitedStates	Seattle	Washington	98103	West
17412	UnitedStates	Seattle	Washington	98103	West
17413	UnitedStates	Seattle	Washington	98103	West
17414	UnitedStates	Seattle	Washington	98103	West
17415	UnitedStates	Seattle	Washington	98103	West
17416	UnitedStates	Seattle	Washington	98103	West
17417	UnitedStates	Parma	Ohio	44134	East
17418	UnitedStates	Parma	Ohio	44134	East
17419	UnitedStates	Gresham	Oregon	97030	West
17420	UnitedStates	Anaheim	California	92804	West
17421	UnitedStates	Anaheim	California	92804	West
17422	UnitedStates	NewYorkCity	NewYork	10035	East
17423	UnitedStates	NewYorkCity	NewYork	10035	East
17424	UnitedStates	Houston	Texas	77070	Central
17425	UnitedStates	Concord	NewHampshire	3301	East
17426	UnitedStates	Concord	NewHampshire	3301	East
17427	UnitedStates	Fairfield	Ohio	45014	East
17428	UnitedStates	Fairfield	Ohio	45014	East
17429	UnitedStates	JohnsonCity	Tennessee	37604	South
17430	UnitedStates	JohnsonCity	Tennessee	37604	South
17431	UnitedStates	JohnsonCity	Tennessee	37604	South
17432	UnitedStates	JohnsonCity	Tennessee	37604	South
17433	UnitedStates	JohnsonCity	Tennessee	37604	South
17434	UnitedStates	Seattle	Washington	98105	West
17435	UnitedStates	Seattle	Washington	98105	West
17436	UnitedStates	LeagueCity	Texas	77573	Central
17437	UnitedStates	LeagueCity	Texas	77573	Central
17438	UnitedStates	Gaithersburg	Maryland	20877	East
17439	UnitedStates	Gaithersburg	Maryland	20877	East
17440	UnitedStates	Chicago	Illinois	60653	Central
17441	UnitedStates	Huntsville	Alabama	35810	South
17442	UnitedStates	Huntsville	Alabama	35810	South
17443	UnitedStates	Huntsville	Alabama	35810	South
17444	UnitedStates	Huntsville	Alabama	35810	South
17445	UnitedStates	Lawrence	Massachusetts	1841	East
17446	UnitedStates	Chicago	Illinois	60623	Central
17447	UnitedStates	Fairfield	Connecticut	6824	East
17448	UnitedStates	Fairfield	Connecticut	6824	East
17449	UnitedStates	NewYorkCity	NewYork	10009	East
17450	UnitedStates	NewYorkCity	NewYork	10009	East
17451	UnitedStates	Seattle	Washington	98103	West
17452	UnitedStates	Aurora	Colorado	80013	West
17453	UnitedStates	Aurora	Colorado	80013	West
17454	UnitedStates	Aurora	Colorado	80013	West
17455	UnitedStates	Lehi	Utah	84043	West
17456	UnitedStates	Tuscaloosa	Alabama	35401	South
17457	UnitedStates	SanFrancisco	California	94109	West
17458	UnitedStates	SanFrancisco	California	94109	West
17459	UnitedStates	SanFrancisco	California	94109	West
17460	UnitedStates	Wilmington	Delaware	19805	East
17461	UnitedStates	Wilmington	Delaware	19805	East
17462	UnitedStates	Wilmington	Delaware	19805	East
17463	UnitedStates	Lafayette	Indiana	47905	Central
17464	UnitedStates	RedondoBeach	California	90278	West
17465	UnitedStates	RedondoBeach	California	90278	West
17466	UnitedStates	RedondoBeach	California	90278	West
17467	UnitedStates	Seattle	Washington	98115	West
17468	UnitedStates	LosAngeles	California	90045	West
17469	UnitedStates	LosAngeles	California	90045	West
17470	UnitedStates	NewYorkCity	NewYork	10009	East
17471	UnitedStates	RoyalOak	Michigan	48073	Central
17472	UnitedStates	SanFrancisco	California	94109	West
17473	UnitedStates	NewYorkCity	NewYork	10009	East
17474	UnitedStates	NorthLasVegas	Nevada	89031	West
17475	UnitedStates	NorthLasVegas	Nevada	89031	West
17476	UnitedStates	NorthLasVegas	Nevada	89031	West
17477	UnitedStates	Carrollton	Texas	75007	Central
17478	UnitedStates	Carrollton	Texas	75007	Central
17479	UnitedStates	LosAngeles	California	90008	West
17480	UnitedStates	LosAngeles	California	90008	West
17481	UnitedStates	Seattle	Washington	98103	West
17482	UnitedStates	Seattle	Washington	98103	West
17483	UnitedStates	Seattle	Washington	98103	West
17484	UnitedStates	FortLauderdale	Florida	33311	South
17485	UnitedStates	Columbia	Tennessee	38401	South
17486	UnitedStates	Providence	RhodeIsland	2908	East
17487	UnitedStates	Providence	RhodeIsland	2908	East
17488	UnitedStates	Providence	RhodeIsland	2908	East
17489	UnitedStates	Providence	RhodeIsland	2908	East
17490	UnitedStates	Jacksonville	Florida	32216	South
17491	UnitedStates	Jacksonville	Florida	32216	South
17492	UnitedStates	Jacksonville	Florida	32216	South
17493	UnitedStates	Jacksonville	Florida	32216	South
17494	UnitedStates	Oceanside	California	92054	West
17495	UnitedStates	Jacksonville	Florida	32216	South
17496	UnitedStates	NewYorkCity	NewYork	10024	East
17497	UnitedStates	NewYorkCity	NewYork	10024	East
17498	UnitedStates	NewYorkCity	NewYork	10024	East
17499	UnitedStates	Chicago	Illinois	60610	Central
17500	UnitedStates	Chicago	Illinois	60610	Central
17501	UnitedStates	Chicago	Illinois	60610	Central
17502	UnitedStates	HuntingtonBeach	California	92646	West
17503	UnitedStates	SanDiego	California	92105	West
17504	UnitedStates	Nashville	Tennessee	37211	South
17505	UnitedStates	NewYorkCity	NewYork	10009	East
17506	UnitedStates	ColoradoSprings	Colorado	80906	West
17507	UnitedStates	ColoradoSprings	Colorado	80906	West
17508	UnitedStates	ColoradoSprings	Colorado	80906	West
17509	UnitedStates	SanFrancisco	California	94110	West
17510	UnitedStates	SanFrancisco	California	94110	West
17511	UnitedStates	Chicago	Illinois	60653	Central
17512	UnitedStates	Memphis	Tennessee	38109	South
17513	UnitedStates	Memphis	Tennessee	38109	South
17514	UnitedStates	Memphis	Tennessee	38109	South
17515	UnitedStates	NewYorkCity	NewYork	10011	East
17516	UnitedStates	Raleigh	NorthCarolina	27604	South
17517	UnitedStates	Raleigh	NorthCarolina	27604	South
17518	UnitedStates	LosAngeles	California	90045	West
17519	UnitedStates	LosAngeles	California	90045	West
17520	UnitedStates	LosAngeles	California	90004	West
17521	UnitedStates	NewportNews	Virginia	23602	South
17522	UnitedStates	NewportNews	Virginia	23602	South
17523	UnitedStates	LosAngeles	California	90032	West
17524	UnitedStates	Jackson	Mississippi	39212	South
17525	UnitedStates	Richmond	Indiana	47374	Central
17526	UnitedStates	NewYorkCity	NewYork	10035	East
17527	UnitedStates	NewYorkCity	NewYork	10035	East
17528	UnitedStates	Philadelphia	Pennsylvania	19134	East
17529	UnitedStates	Philadelphia	Pennsylvania	19134	East
17530	UnitedStates	Philadelphia	Pennsylvania	19134	East
17531	UnitedStates	Phoenix	Arizona	85023	West
17532	UnitedStates	Cleveland	Ohio	44105	East
17533	UnitedStates	Cleveland	Ohio	44105	East
17534	UnitedStates	Cleveland	Ohio	44105	East
17535	UnitedStates	Toledo	Ohio	43615	East
17536	UnitedStates	Toledo	Ohio	43615	East
17537	UnitedStates	LosAngeles	California	90008	West
17538	UnitedStates	LosAngeles	California	90008	West
17539	UnitedStates	LosAngeles	California	90008	West
17540	UnitedStates	NewYorkCity	NewYork	10011	East
17541	UnitedStates	SanDiego	California	92037	West
17542	UnitedStates	SanDiego	California	92037	West
17543	UnitedStates	SanDiego	California	92037	West
17544	UnitedStates	OklahomaCity	Oklahoma	73120	Central
17545	UnitedStates	OklahomaCity	Oklahoma	73120	Central
17546	UnitedStates	OklahomaCity	Oklahoma	73120	Central
17547	UnitedStates	OklahomaCity	Oklahoma	73120	Central
17548	UnitedStates	Chicago	Illinois	60653	Central
17549	UnitedStates	SanFrancisco	California	94109	West
17550	UnitedStates	SanFrancisco	California	94109	West
17551	UnitedStates	SanFrancisco	California	94109	West
17552	UnitedStates	Vineland	NewJersey	8360	East
17553	UnitedStates	Vineland	NewJersey	8360	East
17554	UnitedStates	Milwaukee	Wisconsin	53209	Central
17555	UnitedStates	Seattle	Washington	98115	West
17556	UnitedStates	Seattle	Washington	98115	West
17557	UnitedStates	Naperville	Illinois	60540	Central
17558	UnitedStates	Wilmington	Delaware	19805	East
17559	UnitedStates	Wilmington	Delaware	19805	East
17560	UnitedStates	Wilmington	Delaware	19805	East
17561	UnitedStates	LosAngeles	California	90036	West
17562	UnitedStates	LosAngeles	California	90036	West
17563	UnitedStates	LosAngeles	California	90036	West
17564	UnitedStates	LosAngeles	California	90036	West
17565	UnitedStates	LosAngeles	California	90036	West
17566	UnitedStates	LosAngeles	California	90036	West
17567	UnitedStates	LosAngeles	California	90036	West
17568	UnitedStates	Chicago	Illinois	60610	Central
17569	UnitedStates	Chicago	Illinois	60610	Central
17570	UnitedStates	DesMoines	Washington	98198	West
17571	UnitedStates	Philadelphia	Pennsylvania	19140	East
17572	UnitedStates	Atlanta	Georgia	30318	South
17573	UnitedStates	Dallas	Texas	75217	Central
17574	UnitedStates	Dallas	Texas	75217	Central
17575	UnitedStates	Dallas	Texas	75217	Central
17576	UnitedStates	MorenoValley	California	92553	West
17577	UnitedStates	MorenoValley	California	92553	West
17578	UnitedStates	Philadelphia	Pennsylvania	19140	East
17579	UnitedStates	Georgetown	Kentucky	40324	South
17580	UnitedStates	Georgetown	Kentucky	40324	South
17581	UnitedStates	Minneapolis	Minnesota	55407	Central
17582	UnitedStates	Minneapolis	Minnesota	55407	Central
17583	UnitedStates	Minneapolis	Minnesota	55407	Central
17584	UnitedStates	Wilmington	Delaware	19805	East
17585	UnitedStates	Burlington	NorthCarolina	27217	South
17586	UnitedStates	Burlington	NorthCarolina	27217	South
17587	UnitedStates	LosAngeles	California	90008	West
17588	UnitedStates	Trenton	Michigan	48183	Central
17589	UnitedStates	Trenton	Michigan	48183	Central
17590	UnitedStates	Trenton	Michigan	48183	Central
17591	UnitedStates	Trenton	Michigan	48183	Central
17592	UnitedStates	Trenton	Michigan	48183	Central
17593	UnitedStates	SanFrancisco	California	94109	West
17594	UnitedStates	LosAngeles	California	90049	West
17595	UnitedStates	Houston	Texas	77070	Central
17596	UnitedStates	Houston	Texas	77070	Central
17597	UnitedStates	Houston	Texas	77070	Central
17598	UnitedStates	Milwaukee	Wisconsin	53209	Central
17599	UnitedStates	SanFrancisco	California	94122	West
17600	UnitedStates	SanFrancisco	California	94122	West
17601	UnitedStates	Cleveland	Ohio	44105	East
17602	UnitedStates	Monroe	NorthCarolina	28110	South
17603	UnitedStates	Monroe	NorthCarolina	28110	South
17604	UnitedStates	Lowell	Massachusetts	1852	East
17605	UnitedStates	Dallas	Texas	75081	Central
17606	UnitedStates	Philadelphia	Pennsylvania	19120	East
17607	UnitedStates	Philadelphia	Pennsylvania	19120	East
17608	UnitedStates	Philadelphia	Pennsylvania	19120	East
17609	UnitedStates	Loveland	Colorado	80538	West
17610	UnitedStates	Loveland	Colorado	80538	West
17611	UnitedStates	Loveland	Colorado	80538	West
17612	UnitedStates	Woonsocket	RhodeIsland	2895	East
17613	UnitedStates	Chicago	Illinois	60610	Central
17614	UnitedStates	Chicago	Illinois	60610	Central
17615	UnitedStates	Chicago	Illinois	60610	Central
17616	UnitedStates	Chicago	Illinois	60610	Central
17617	UnitedStates	Chicago	Illinois	60610	Central
17618	UnitedStates	Chicago	Illinois	60610	Central
17619	UnitedStates	Bakersfield	California	93309	West
17620	UnitedStates	Dallas	Texas	75217	Central
17621	UnitedStates	Dallas	Texas	75217	Central
17622	UnitedStates	Dallas	Texas	75217	Central
17623	UnitedStates	Philadelphia	Pennsylvania	19140	East
17624	UnitedStates	Philadelphia	Pennsylvania	19140	East
17625	UnitedStates	Deltona	Florida	32725	South
17626	UnitedStates	Columbus	Georgia	31907	South
17627	UnitedStates	Nashville	Tennessee	37211	South
17628	UnitedStates	Nashville	Tennessee	37211	South
17629	UnitedStates	Philadelphia	Pennsylvania	19134	East
17630	UnitedStates	Philadelphia	Pennsylvania	19134	East
17631	UnitedStates	Philadelphia	Pennsylvania	19134	East
17632	UnitedStates	Chicago	Illinois	60610	Central
17633	UnitedStates	Dallas	Texas	75220	Central
17634	UnitedStates	Carlsbad	NewMexico	88220	West
17635	UnitedStates	Philadelphia	Pennsylvania	19134	East
17636	UnitedStates	NewYorkCity	NewYork	10009	East
17637	UnitedStates	Oceanside	NewYork	11572	East
17638	UnitedStates	Oceanside	NewYork	11572	East
17639	UnitedStates	Oceanside	NewYork	11572	East
17640	UnitedStates	Lafayette	Louisiana	70506	South
17641	UnitedStates	Lafayette	Louisiana	70506	South
17642	UnitedStates	Lafayette	Louisiana	70506	South
17643	UnitedStates	Lafayette	Louisiana	70506	South
17644	UnitedStates	NewYorkCity	NewYork	10009	East
17645	UnitedStates	NewYorkCity	NewYork	10009	East
17646	UnitedStates	NewYorkCity	NewYork	10009	East
17647	UnitedStates	NewYorkCity	NewYork	10009	East
17648	UnitedStates	NewYorkCity	NewYork	10009	East
17649	UnitedStates	NewYorkCity	NewYork	10009	East
17650	UnitedStates	NewYorkCity	NewYork	10009	East
17651	UnitedStates	Anaheim	California	92804	West
17652	UnitedStates	Deltona	Florida	32725	South
17653	UnitedStates	NewYorkCity	NewYork	10009	East
17654	UnitedStates	NewYorkCity	NewYork	10009	East
17655	UnitedStates	Seattle	Washington	98103	West
17656	UnitedStates	SanDiego	California	92105	West
17657	UnitedStates	OklahomaCity	Oklahoma	73120	Central
17658	UnitedStates	MountVernon	NewYork	10550	East
17659	UnitedStates	MountVernon	NewYork	10550	East
17660	UnitedStates	SanFrancisco	California	94109	West
17661	UnitedStates	NewYorkCity	NewYork	10009	East
17662	UnitedStates	NewYorkCity	NewYork	10009	East
17663	UnitedStates	NewYorkCity	NewYork	10009	East
17664	UnitedStates	LosAngeles	California	90045	West
17665	UnitedStates	LosAngeles	California	90045	West
17666	UnitedStates	LosAngeles	California	90045	West
17667	UnitedStates	Chandler	Arizona	85224	West
17668	UnitedStates	Chandler	Arizona	85224	West
17669	UnitedStates	LongBeach	NewYork	11561	East
17670	UnitedStates	SanFrancisco	California	94109	West
17671	UnitedStates	Helena	Montana	59601	West
17672	UnitedStates	NewYorkCity	NewYork	10011	East
17673	UnitedStates	NewYorkCity	NewYork	10011	East
17674	UnitedStates	Kirkwood	Missouri	63122	Central
17675	UnitedStates	Kirkwood	Missouri	63122	Central
17676	UnitedStates	Chicago	Illinois	60653	Central
17677	UnitedStates	Chicago	Illinois	60653	Central
17678	UnitedStates	Chicago	Illinois	60653	Central
17679	UnitedStates	Peoria	Arizona	85345	West
17680	UnitedStates	Peoria	Arizona	85345	West
17681	UnitedStates	Seattle	Washington	98103	West
17682	UnitedStates	Taylor	Michigan	48180	Central
17683	UnitedStates	Pasadena	California	91104	West
17684	UnitedStates	Midland	Michigan	48640	Central
17685	UnitedStates	Midland	Michigan	48640	Central
17686	UnitedStates	Midland	Michigan	48640	Central
17687	UnitedStates	Midland	Michigan	48640	Central
17688	UnitedStates	Midland	Michigan	48640	Central
17689	UnitedStates	Midland	Michigan	48640	Central
17690	UnitedStates	Detroit	Michigan	48205	Central
17691	UnitedStates	Detroit	Michigan	48205	Central
17692	UnitedStates	Detroit	Michigan	48205	Central
17693	UnitedStates	Pueblo	Colorado	81001	West
17694	UnitedStates	Waco	Texas	76706	Central
17695	UnitedStates	Waco	Texas	76706	Central
17696	UnitedStates	SanFrancisco	California	94109	West
17697	UnitedStates	NewYorkCity	NewYork	10024	East
17698	UnitedStates	LosAngeles	California	90036	West
17699	UnitedStates	LosAngeles	California	90036	West
17700	UnitedStates	LosAngeles	California	90036	West
17701	UnitedStates	Woonsocket	RhodeIsland	2895	East
17702	UnitedStates	Woonsocket	RhodeIsland	2895	East
17703	UnitedStates	Columbus	Georgia	31907	South
17704	UnitedStates	Columbus	Georgia	31907	South
17705	UnitedStates	Jacksonville	Florida	32216	South
17706	UnitedStates	Philadelphia	Pennsylvania	19140	East
17707	UnitedStates	Columbus	Indiana	47201	Central
17708	UnitedStates	Columbus	Indiana	47201	Central
17709	UnitedStates	Pasadena	Texas	77506	Central
17710	UnitedStates	Pasadena	Texas	77506	Central
17711	UnitedStates	SanFrancisco	California	94122	West
17712	UnitedStates	Columbia	SouthCarolina	29203	South
17713	UnitedStates	Columbia	SouthCarolina	29203	South
17714	UnitedStates	Columbia	SouthCarolina	29203	South
17715	UnitedStates	Columbia	SouthCarolina	29203	South
17716	UnitedStates	Kent	Washington	98031	West
17717	UnitedStates	Kent	Washington	98031	West
17718	UnitedStates	RoundRock	Texas	78664	Central
17719	UnitedStates	RoundRock	Texas	78664	Central
17720	UnitedStates	RoundRock	Texas	78664	Central
17721	UnitedStates	RoundRock	Texas	78664	Central
17722	UnitedStates	Oakland	California	94601	West
17723	UnitedStates	Oakland	California	94601	West
17724	UnitedStates	Auburn	NewYork	13021	East
17725	UnitedStates	Auburn	NewYork	13021	East
17726	UnitedStates	Auburn	NewYork	13021	East
17727	UnitedStates	Auburn	NewYork	13021	East
17728	UnitedStates	Auburn	NewYork	13021	East
17729	UnitedStates	Auburn	NewYork	13021	East
17730	UnitedStates	Newark	Delaware	19711	East
17731	UnitedStates	NewYorkCity	NewYork	10024	East
17732	UnitedStates	Redlands	California	92374	West
17733	UnitedStates	Redlands	California	92374	West
17734	UnitedStates	Redlands	California	92374	West
17735	UnitedStates	Redlands	California	92374	West
17736	UnitedStates	Roseville	Michigan	48066	Central
17737	UnitedStates	LosAngeles	California	90049	West
17738	UnitedStates	NewYorkCity	NewYork	10011	East
17739	UnitedStates	Detroit	Michigan	48205	Central
17740	UnitedStates	Detroit	Michigan	48234	Central
17741	UnitedStates	Springfield	Missouri	65807	Central
17742	UnitedStates	Springfield	Missouri	65807	Central
17743	UnitedStates	Springfield	Missouri	65807	Central
17744	UnitedStates	LosAngeles	California	90036	West
17745	UnitedStates	NewYorkCity	NewYork	10011	East
17746	UnitedStates	NewYorkCity	NewYork	10011	East
17747	UnitedStates	NewYorkCity	NewYork	10011	East
17748	UnitedStates	SanFrancisco	California	94109	West
17749	UnitedStates	Fresno	California	93727	West
17750	UnitedStates	Fresno	California	93727	West
17751	UnitedStates	Fresno	California	93727	West
17752	UnitedStates	Fresno	California	93727	West
17753	UnitedStates	Texarkana	Arkansas	71854	South
17754	UnitedStates	SanFrancisco	California	94110	West
17755	UnitedStates	Indianapolis	Indiana	46203	Central
17756	UnitedStates	Columbia	Maryland	21044	East
17757	UnitedStates	Columbia	Maryland	21044	East
17758	UnitedStates	Columbia	Maryland	21044	East
17759	UnitedStates	SanJose	California	95123	West
17760	UnitedStates	SanJose	California	95123	West
17761	UnitedStates	Seattle	Washington	98115	West
17762	UnitedStates	Carrollton	Texas	75007	Central
17763	UnitedStates	Arlington	Virginia	22204	South
17764	UnitedStates	LosAngeles	California	90032	West
17765	UnitedStates	LosAngeles	California	90032	West
17766	UnitedStates	LosAngeles	California	90032	West
17767	UnitedStates	Frankfort	Illinois	60423	Central
17768	UnitedStates	Seattle	Washington	98105	West
17769	UnitedStates	Philadelphia	Pennsylvania	19143	East
17770	UnitedStates	Columbus	Georgia	31907	South
17771	UnitedStates	Columbus	Georgia	31907	South
17772	UnitedStates	VirginiaBeach	Virginia	23464	South
17773	UnitedStates	DesMoines	Washington	98198	West
17774	UnitedStates	Bethlehem	Pennsylvania	18018	East
17775	UnitedStates	Bethlehem	Pennsylvania	18018	East
17776	UnitedStates	OklahomaCity	Oklahoma	73120	Central
17777	UnitedStates	RanchoCucamonga	California	91730	West
17778	UnitedStates	LosAngeles	California	90032	West
17779	UnitedStates	Philadelphia	Pennsylvania	19120	East
17780	UnitedStates	Houston	Texas	77036	Central
17781	UnitedStates	Houston	Texas	77036	Central
17782	UnitedStates	Houston	Texas	77036	Central
17783	UnitedStates	Houston	Texas	77036	Central
17784	UnitedStates	Houston	Texas	77036	Central
17785	UnitedStates	Seattle	Washington	98103	West
17786	UnitedStates	Seattle	Washington	98103	West
17787	UnitedStates	Seattle	Washington	98103	West
17788	UnitedStates	Yonkers	NewYork	10701	East
17789	UnitedStates	SanFrancisco	California	94110	West
17790	UnitedStates	SanFrancisco	California	94110	West
17791	UnitedStates	LosAngeles	California	90008	West
17792	UnitedStates	LosAngeles	California	90008	West
17793	UnitedStates	Miami	Florida	33142	South
17794	UnitedStates	Burlington	Vermont	5408	East
17795	UnitedStates	Fayetteville	Arkansas	72701	South
17796	UnitedStates	Fayetteville	Arkansas	72701	South
17797	UnitedStates	Odessa	Texas	79762	Central
17798	UnitedStates	VirginiaBeach	Virginia	23464	South
17799	UnitedStates	Milwaukee	Wisconsin	53209	Central
17800	UnitedStates	Detroit	Michigan	48234	Central
17801	UnitedStates	Rochester	Minnesota	55901	Central
17802	UnitedStates	Rochester	Minnesota	55901	Central
17803	UnitedStates	Seattle	Washington	98105	West
17804	UnitedStates	Seattle	Washington	98105	West
17805	UnitedStates	Louisville	Colorado	80027	West
17806	UnitedStates	Louisville	Colorado	80027	West
17807	UnitedStates	Louisville	Colorado	80027	West
17808	UnitedStates	SanFrancisco	California	94122	West
17809	UnitedStates	Houston	Texas	77036	Central
17810	UnitedStates	Houston	Texas	77036	Central
17811	UnitedStates	Houston	Texas	77036	Central
17812	UnitedStates	Miami	Florida	33180	South
17813	UnitedStates	Medina	Ohio	44256	East
17814	UnitedStates	Roseville	Minnesota	55113	Central
17815	UnitedStates	Houston	Texas	77041	Central
17816	UnitedStates	Yonkers	NewYork	10701	East
17817	UnitedStates	Yonkers	NewYork	10701	East
17818	UnitedStates	SanDiego	California	92037	West
